dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 50
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Refinement/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Refinement/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Refinement/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Refinement/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Refinement/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4-50.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_16384_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/50] Iters:[10/1093] gen_loss 1.6109, rec_loss 0.0336, lpips_loss 0.3296, g_loss 0.0939, disc_weight 0.4000, disc_adaptive_weight 48.4568, d_loss 2.4150, logits_real -0.2955, logits_fake -0.0807,
Train Epoch: [1/50] Iters:[940/1093] gen_loss 0.9382, rec_loss 0.0123, lpips_loss 0.1500, g_loss 0.1419, disc_weight 0.4000, disc_adaptive_weight 5.4656, d_loss 0.4279, logits_real -0.1472, logits_fake -0.1414,
Train Epoch: [1/50] Iters:[950/1093] gen_loss 0.9615, rec_loss 0.0124, lpips_loss 0.1504, g_loss 0.1412, disc_weight 0.4000, disc_adaptive_weight 5.6566, d_loss 0.4274, logits_real -0.1465, logits_fake -0.1408,
Train Epoch: [1/50] Iters:[960/1093] gen_loss 0.9710, rec_loss 0.0123, lpips_loss 0.1504, g_loss 0.1406, disc_weight 0.4000, disc_adaptive_weight 5.7501, d_loss 0.4266, logits_real -0.1460, logits_fake -0.1404,
Train Epoch: [1/50] Iters:[970/1093] gen_loss 0.9516, rec_loss 0.0122, lpips_loss 0.1505, g_loss 0.1397, disc_weight 0.4000, disc_adaptive_weight 5.6437, d_loss 0.4258, logits_real -0.1454, logits_fake -0.1399,
Train Epoch: [1/50] Iters:[980/1093] gen_loss 0.9775, rec_loss 0.0123, lpips_loss 0.1509, g_loss 0.1391, disc_weight 0.4000, disc_adaptive_weight 5.8473, d_loss 0.4254, logits_real -0.1448, logits_fake -0.1393,
Train Epoch: [1/50] Iters:[990/1093] gen_loss 0.9945, rec_loss 0.0122, lpips_loss 0.1505, g_loss 0.1385, disc_weight 0.4000, disc_adaptive_weight 6.0032, d_loss 0.4248, logits_real -0.1442, logits_fake -0.1387,
Train Epoch: [1/50] Iters:[1000/1093] gen_loss 1.0813, rec_loss 0.0122, lpips_loss 0.1501, g_loss 0.1381, disc_weight 0.4000, disc_adaptive_weight 6.6587, d_loss 0.4242, logits_real -0.1439, logits_fake -0.1383,
Train Epoch: [1/50] Iters:[1010/1093] gen_loss 1.1352, rec_loss 0.0123, lpips_loss 0.1502, g_loss 0.1376, disc_weight 0.4000, disc_adaptive_weight 7.0742, d_loss 0.4238, logits_real -0.1433, logits_fake -0.1376,
Train Epoch: [1/50] Iters:[1020/1093] gen_loss 1.1636, rec_loss 0.0124, lpips_loss 0.1504, g_loss 0.1369, disc_weight 0.4000, disc_adaptive_weight 7.3079, d_loss 0.4235, logits_real -0.1427, logits_fake -0.1368,
Train Epoch: [1/50] Iters:[1030/1093] gen_loss 1.1579, rec_loss 0.0124, lpips_loss 0.1501, g_loss 0.1358, disc_weight 0.4000, disc_adaptive_weight 7.3204, d_loss 0.4230, logits_real -0.1420, logits_fake -0.1359,
Train Epoch: [1/50] Iters:[1040/1093] gen_loss 1.1041, rec_loss 0.0124, lpips_loss 0.1505, g_loss 0.1351, disc_weight 0.4000, disc_adaptive_weight 6.9491, d_loss 0.4226, logits_real -0.1413, logits_fake -0.1352,
Train Epoch: [1/50] Iters:[1050/1093] gen_loss 0.9652, rec_loss 0.0124, lpips_loss 0.1504, g_loss 0.1345, disc_weight 0.4000, disc_adaptive_weight 5.9610, d_loss 0.4221, logits_real -0.1406, logits_fake -0.1348,
Train Epoch: [1/50] Iters:[1060/1093] gen_loss 0.8770, rec_loss 0.0124, lpips_loss 0.1499, g_loss 0.1341, disc_weight 0.4000, disc_adaptive_weight 5.3286, d_loss 0.4216, logits_real -0.1399, logits_fake -0.1344,
Train Epoch: [1/50] Iters:[1070/1093] gen_loss 0.8637, rec_loss 0.0123, lpips_loss 0.1492, g_loss 0.1340, disc_weight 0.4000, disc_adaptive_weight 5.2419, d_loss 0.4211, logits_real -0.1395, logits_fake -0.1342,
Train Epoch: [1/50] Iters:[1080/1093] gen_loss 0.8388, rec_loss 0.0121, lpips_loss 0.1486, g_loss 0.1341, disc_weight 0.4000, disc_adaptive_weight 5.0545, d_loss 0.4207, logits_real -0.1390, logits_fake -0.1341,
Train Epoch: [1/50] Iters:[1090/1093] gen_loss 0.8189, rec_loss 0.0121, lpips_loss 0.1479, g_loss 0.1340, disc_weight 0.4000, disc_adaptive_weight 4.9145, d_loss 0.4201, logits_real -0.1386, logits_fake -0.1339,
epoch:2, cur_lr:0.000010
Train Epoch: [2/50] Iters:[10/1093] gen_loss 0.9479, rec_loss 0.0117, lpips_loss 0.1482, g_loss 0.1330, disc_weight 0.4000, disc_adaptive_weight 5.9238, d_loss 0.4194, logits_real -0.1374, logits_fake -0.1323,
Train Epoch: [2/50] Iters:[20/1093] gen_loss 0.8974, rec_loss 0.0121, lpips_loss 0.1489, g_loss 0.1326, disc_weight 0.4000, disc_adaptive_weight 5.5513, d_loss 0.4188, logits_real -0.1371, logits_fake -0.1323,
Train Epoch: [2/50] Iters:[30/1093] gen_loss 0.9354, rec_loss 0.0121, lpips_loss 0.1490, g_loss 0.1325, disc_weight 0.4000, disc_adaptive_weight 5.8408, d_loss 0.4188, logits_real -0.1369, logits_fake -0.1322,
Train Epoch: [2/50] Iters:[40/1093] gen_loss 0.8956, rec_loss 0.0121, lpips_loss 0.1484, g_loss 0.1322, disc_weight 0.4000, disc_adaptive_weight 5.5578, d_loss 0.4186, logits_real -0.1366, logits_fake -0.1319,
Train Epoch: [2/50] Iters:[50/1093] gen_loss 0.8868, rec_loss 0.0120, lpips_loss 0.1477, g_loss 0.1319, disc_weight 0.4000, disc_adaptive_weight 5.5087, d_loss 0.4184, logits_real -0.1363, logits_fake -0.1318,
Train Epoch: [2/50] Iters:[60/1093] gen_loss 0.8765, rec_loss 0.0119, lpips_loss 0.1470, g_loss 0.1315, disc_weight 0.4000, disc_adaptive_weight 5.4544, d_loss 0.4179, logits_real -0.1359, logits_fake -0.1315,
Train Epoch: [2/50] Iters:[70/1093] gen_loss 0.8869, rec_loss 0.0118, lpips_loss 0.1468, g_loss 0.1311, disc_weight 0.4000, disc_adaptive_weight 5.5522, d_loss 0.4177, logits_real -0.1354, logits_fake -0.1311,
Train Epoch: [2/50] Iters:[80/1093] gen_loss 0.8746, rec_loss 0.0118, lpips_loss 0.1466, g_loss 0.1304, disc_weight 0.4000, disc_adaptive_weight 5.4962, d_loss 0.4172, logits_real -0.1347, logits_fake -0.1305,
Train Epoch: [2/50] Iters:[90/1093] gen_loss 0.9000, rec_loss 0.0119, lpips_loss 0.1472, g_loss 0.1296, disc_weight 0.4000, disc_adaptive_weight 5.7163, d_loss 0.4170, logits_real -0.1340, logits_fake -0.1299,
Train Epoch: [2/50] Iters:[100/1093] gen_loss 0.9178, rec_loss 0.0120, lpips_loss 0.1478, g_loss 0.1289, disc_weight 0.4000, disc_adaptive_weight 5.8778, d_loss 0.4167, logits_real -0.1335, logits_fake -0.1290,
Train Epoch: [2/50] Iters:[110/1093] gen_loss 0.8766, rec_loss 0.0120, lpips_loss 0.1482, g_loss 0.1283, disc_weight 0.4000, disc_adaptive_weight 5.5780, d_loss 0.4164, logits_real -0.1328, logits_fake -0.1284,
Train Epoch: [2/50] Iters:[120/1093] gen_loss 0.8860, rec_loss 0.0119, lpips_loss 0.1480, g_loss 0.1276, disc_weight 0.4000, disc_adaptive_weight 5.6873, d_loss 0.4162, logits_real -0.1322, logits_fake -0.1278,
Train Epoch: [2/50] Iters:[130/1093] gen_loss 0.9572, rec_loss 0.0121, lpips_loss 0.1490, g_loss 0.1271, disc_weight 0.4000, disc_adaptive_weight 6.2663, d_loss 0.4159, logits_real -0.1316, logits_fake -0.1272,
Train Epoch: [2/50] Iters:[140/1093] gen_loss 0.9946, rec_loss 0.0122, lpips_loss 0.1491, g_loss 0.1269, disc_weight 0.4000, disc_adaptive_weight 6.5708, d_loss 0.4157, logits_real -0.1313, logits_fake -0.1269,
Train Epoch: [2/50] Iters:[150/1093] gen_loss 1.0106, rec_loss 0.0123, lpips_loss 0.1493, g_loss 0.1264, disc_weight 0.4000, disc_adaptive_weight 6.7194, d_loss 0.4154, logits_real -0.1308, logits_fake -0.1265,
Train Epoch: [2/50] Iters:[160/1093] gen_loss 1.0843, rec_loss 0.0124, lpips_loss 0.1493, g_loss 0.1259, disc_weight 0.4000, disc_adaptive_weight 7.3254, d_loss 0.4152, logits_real -0.1304, logits_fake -0.1260,
Train Epoch: [2/50] Iters:[170/1093] gen_loss 1.0697, rec_loss 0.0125, lpips_loss 0.1498, g_loss 0.1255, disc_weight 0.4000, disc_adaptive_weight 7.2229, d_loss 0.4151, logits_real -0.1301, logits_fake -0.1254,
Train Epoch: [2/50] Iters:[180/1093] gen_loss 0.9820, rec_loss 0.0124, lpips_loss 0.1491, g_loss 0.1252, disc_weight 0.4000, disc_adaptive_weight 6.5475, d_loss 0.4148, logits_real -0.1297, logits_fake -0.1251,
Train Epoch: [2/50] Iters:[190/1093] gen_loss 0.9360, rec_loss 0.0122, lpips_loss 0.1486, g_loss 0.1248, disc_weight 0.4000, disc_adaptive_weight 6.2062, d_loss 0.4145, logits_real -0.1293, logits_fake -0.1247,
Train Epoch: [2/50] Iters:[200/1093] gen_loss 0.9423, rec_loss 0.0121, lpips_loss 0.1487, g_loss 0.1245, disc_weight 0.4000, disc_adaptive_weight 6.2691, d_loss 0.4144, logits_real -0.1290, logits_fake -0.1243,
Train Epoch: [2/50] Iters:[210/1093] gen_loss 0.9236, rec_loss 0.0121, lpips_loss 0.1488, g_loss 0.1241, disc_weight 0.4000, disc_adaptive_weight 6.1403, d_loss 0.4142, logits_real -0.1286, logits_fake -0.1240,
Train Epoch: [2/50] Iters:[220/1093] gen_loss 0.9510, rec_loss 0.0121, lpips_loss 0.1487, g_loss 0.1239, disc_weight 0.4000, disc_adaptive_weight 6.3738, d_loss 0.4139, logits_real -0.1282, logits_fake -0.1236,
Train Epoch: [2/50] Iters:[230/1093] gen_loss 0.9872, rec_loss 0.0122, lpips_loss 0.1486, g_loss 0.1236, disc_weight 0.4000, disc_adaptive_weight 6.6851, d_loss 0.4137, logits_real -0.1278, logits_fake -0.1233,
Train Epoch: [2/50] Iters:[240/1093] gen_loss 1.0374, rec_loss 0.0123, lpips_loss 0.1491, g_loss 0.1230, disc_weight 0.4000, disc_adaptive_weight 7.1172, d_loss 0.4136, logits_real -0.1273, logits_fake -0.1229,
Train Epoch: [2/50] Iters:[250/1093] gen_loss 0.9851, rec_loss 0.0124, lpips_loss 0.1490, g_loss 0.1225, disc_weight 0.4000, disc_adaptive_weight 6.7183, d_loss 0.4134, logits_real -0.1268, logits_fake -0.1225,
Train Epoch: [2/50] Iters:[260/1093] gen_loss 0.9745, rec_loss 0.0124, lpips_loss 0.1487, g_loss 0.1222, disc_weight 0.4000, disc_adaptive_weight 6.6524, d_loss 0.4132, logits_real -0.1263, logits_fake -0.1223,
Train Epoch: [2/50] Iters:[270/1093] gen_loss 0.9262, rec_loss 0.0124, lpips_loss 0.1486, g_loss 0.1216, disc_weight 0.4000, disc_adaptive_weight 6.2884, d_loss 0.4130, logits_real -0.1259, logits_fake -0.1219,
Train Epoch: [2/50] Iters:[280/1093] gen_loss 0.8472, rec_loss 0.0123, lpips_loss 0.1482, g_loss 0.1209, disc_weight 0.4000, disc_adaptive_weight 5.6735, d_loss 0.4128, logits_real -0.1255, logits_fake -0.1214,
Train Epoch: [2/50] Iters:[290/1093] gen_loss 0.7719, rec_loss 0.0123, lpips_loss 0.1480, g_loss 0.1205, disc_weight 0.4000, disc_adaptive_weight 5.0681, d_loss 0.4126, logits_real -0.1250, logits_fake -0.1209,
Train Epoch: [2/50] Iters:[300/1093] gen_loss 0.7570, rec_loss 0.0122, lpips_loss 0.1477, g_loss 0.1202, disc_weight 0.4000, disc_adaptive_weight 4.9627, d_loss 0.4124, logits_real -0.1246, logits_fake -0.1206,
Train Epoch: [2/50] Iters:[310/1093] gen_loss 0.7361, rec_loss 0.0121, lpips_loss 0.1477, g_loss 0.1198, disc_weight 0.4000, disc_adaptive_weight 4.8075, d_loss 0.4123, logits_real -0.1242, logits_fake -0.1200,
Train Epoch: [2/50] Iters:[320/1093] gen_loss 0.7494, rec_loss 0.0122, lpips_loss 0.1477, g_loss 0.1195, disc_weight 0.4000, disc_adaptive_weight 4.9329, d_loss 0.4121, logits_real -0.1235, logits_fake -0.1195,
Train Epoch: [2/50] Iters:[330/1093] gen_loss 0.7899, rec_loss 0.0121, lpips_loss 0.1478, g_loss 0.1191, disc_weight 0.4000, disc_adaptive_weight 5.2907, d_loss 0.4119, logits_real -0.1230, logits_fake -0.1189,
Train Epoch: [2/50] Iters:[340/1093] gen_loss 0.8038, rec_loss 0.0120, lpips_loss 0.1471, g_loss 0.1186, disc_weight 0.4000, disc_adaptive_weight 5.4342, d_loss 0.4117, logits_real -0.1224, logits_fake -0.1184,
Train Epoch: [2/50] Iters:[350/1093] gen_loss 0.8515, rec_loss 0.0120, lpips_loss 0.1471, g_loss 0.1181, disc_weight 0.4000, disc_adaptive_weight 5.8624, d_loss 0.4115, logits_real -0.1218, logits_fake -0.1179,
Train Epoch: [2/50] Iters:[360/1093] gen_loss 0.8497, rec_loss 0.0120, lpips_loss 0.1469, g_loss 0.1177, disc_weight 0.4000, disc_adaptive_weight 5.8718, d_loss 0.4113, logits_real -0.1214, logits_fake -0.1176,
Train Epoch: [2/50] Iters:[370/1093] gen_loss 0.8667, rec_loss 0.0118, lpips_loss 0.1463, g_loss 0.1174, disc_weight 0.4000, disc_adaptive_weight 6.0388, d_loss 0.4111, logits_real -0.1212, logits_fake -0.1173,
Train Epoch: [2/50] Iters:[380/1093] gen_loss 0.8971, rec_loss 0.0118, lpips_loss 0.1463, g_loss 0.1172, disc_weight 0.4000, disc_adaptive_weight 6.3050, d_loss 0.4109, logits_real -0.1211, logits_fake -0.1173,
Train Epoch: [2/50] Iters:[390/1093] gen_loss 0.8916, rec_loss 0.0118, lpips_loss 0.1460, g_loss 0.1169, disc_weight 0.4000, disc_adaptive_weight 6.2741, d_loss 0.4109, logits_real -0.1209, logits_fake -0.1171,
Train Epoch: [2/50] Iters:[400/1093] gen_loss 0.8551, rec_loss 0.0117, lpips_loss 0.1461, g_loss 0.1166, disc_weight 0.4000, disc_adaptive_weight 5.9717, d_loss 0.4108, logits_real -0.1209, logits_fake -0.1170,
Train Epoch: [2/50] Iters:[410/1093] gen_loss 0.8518, rec_loss 0.0119, lpips_loss 0.1470, g_loss 0.1164, disc_weight 0.4000, disc_adaptive_weight 5.9454, d_loss 0.4106, logits_real -0.1205, logits_fake -0.1166,
Train Epoch: [2/50] Iters:[420/1093] gen_loss 0.8270, rec_loss 0.0121, lpips_loss 0.1474, g_loss 0.1160, disc_weight 0.4000, disc_adaptive_weight 5.7440, d_loss 0.4106, logits_real -0.1202, logits_fake -0.1161,
Train Epoch: [2/50] Iters:[430/1093] gen_loss 0.7952, rec_loss 0.0121, lpips_loss 0.1477, g_loss 0.1158, disc_weight 0.4000, disc_adaptive_weight 5.4798, d_loss 0.4105, logits_real -0.1198, logits_fake -0.1158,
Train Epoch: [2/50] Iters:[440/1093] gen_loss 0.8468, rec_loss 0.0122, lpips_loss 0.1482, g_loss 0.1158, disc_weight 0.4000, disc_adaptive_weight 5.9274, d_loss 0.4104, logits_real -0.1196, logits_fake -0.1156,
Train Epoch: [2/50] Iters:[450/1093] gen_loss 0.9135, rec_loss 0.0123, lpips_loss 0.1486, g_loss 0.1158, disc_weight 0.4000, disc_adaptive_weight 6.4956, d_loss 0.4102, logits_real -0.1194, logits_fake -0.1156,
Train Epoch: [2/50] Iters:[460/1093] gen_loss 0.9449, rec_loss 0.0123, lpips_loss 0.1478, g_loss 0.1158, disc_weight 0.4000, disc_adaptive_weight 6.7773, d_loss 0.4102, logits_real -0.1194, logits_fake -0.1155,
Train Epoch: [2/50] Iters:[470/1093] gen_loss 0.9309, rec_loss 0.0122, lpips_loss 0.1478, g_loss 0.1155, disc_weight 0.4000, disc_adaptive_weight 6.6696, d_loss 0.4101, logits_real -0.1191, logits_fake -0.1152,
Train Epoch: [2/50] Iters:[480/1093] gen_loss 0.9185, rec_loss 0.0121, lpips_loss 0.1475, g_loss 0.1149, disc_weight 0.4000, disc_adaptive_weight 6.5934, d_loss 0.4100, logits_real -0.1187, logits_fake -0.1147,
Train Epoch: [2/50] Iters:[490/1093] gen_loss 0.8670, rec_loss 0.0119, lpips_loss 0.1473, g_loss 0.1144, disc_weight 0.4000, disc_adaptive_weight 6.1761, d_loss 0.4098, logits_real -0.1180, logits_fake -0.1141,
Train Epoch: [2/50] Iters:[500/1093] gen_loss 0.8016, rec_loss 0.0119, lpips_loss 0.1465, g_loss 0.1137, disc_weight 0.4000, disc_adaptive_weight 5.6506, d_loss 0.4097, logits_real -0.1174, logits_fake -0.1135,
Train Epoch: [2/50] Iters:[510/1093] gen_loss 0.7791, rec_loss 0.0118, lpips_loss 0.1466, g_loss 0.1133, disc_weight 0.4000, disc_adaptive_weight 5.4722, d_loss 0.4095, logits_real -0.1170, logits_fake -0.1132,
Train Epoch: [2/50] Iters:[520/1093] gen_loss 0.8014, rec_loss 0.0117, lpips_loss 0.1465, g_loss 0.1131, disc_weight 0.4000, disc_adaptive_weight 5.6840, d_loss 0.4094, logits_real -0.1166, logits_fake -0.1131,
Train Epoch: [2/50] Iters:[530/1093] gen_loss 0.8165, rec_loss 0.0117, lpips_loss 0.1462, g_loss 0.1127, disc_weight 0.4000, disc_adaptive_weight 5.8340, d_loss 0.4092, logits_real -0.1162, logits_fake -0.1130,
Train Epoch: [2/50] Iters:[540/1093] gen_loss 0.8236, rec_loss 0.0117, lpips_loss 0.1459, g_loss 0.1125, disc_weight 0.4000, disc_adaptive_weight 5.9121, d_loss 0.4092, logits_real -0.1161, logits_fake -0.1127,
Train Epoch: [2/50] Iters:[550/1093] gen_loss 0.8747, rec_loss 0.0117, lpips_loss 0.1461, g_loss 0.1125, disc_weight 0.4000, disc_adaptive_weight 6.3597, d_loss 0.4091, logits_real -0.1158, logits_fake -0.1124,
Train Epoch: [2/50] Iters:[560/1093] gen_loss 0.9207, rec_loss 0.0119, lpips_loss 0.1464, g_loss 0.1123, disc_weight 0.4000, disc_adaptive_weight 6.7734, d_loss 0.4091, logits_real -0.1157, logits_fake -0.1121,
Train Epoch: [2/50] Iters:[570/1093] gen_loss 0.9746, rec_loss 0.0119, lpips_loss 0.1465, g_loss 0.1127, disc_weight 0.4000, disc_adaptive_weight 7.2171, d_loss 0.4091, logits_real -0.1161, logits_fake -0.1121,
Train Epoch: [2/50] Iters:[580/1093] gen_loss 0.9495, rec_loss 0.0121, lpips_loss 0.1470, g_loss 0.1132, disc_weight 0.4000, disc_adaptive_weight 6.9663, d_loss 0.4091, logits_real -0.1165, logits_fake -0.1122,
Train Epoch: [2/50] Iters:[590/1093] gen_loss 0.9832, rec_loss 0.0122, lpips_loss 0.1474, g_loss 0.1135, disc_weight 0.4000, disc_adaptive_weight 7.2462, d_loss 0.4089, logits_real -0.1166, logits_fake -0.1125,
Train Epoch: [2/50] Iters:[600/1093] gen_loss 0.9654, rec_loss 0.0121, lpips_loss 0.1475, g_loss 0.1134, disc_weight 0.4000, disc_adaptive_weight 7.0980, d_loss 0.4088, logits_real -0.1167, logits_fake -0.1126,
Train Epoch: [2/50] Iters:[610/1093] gen_loss 0.9311, rec_loss 0.0121, lpips_loss 0.1479, g_loss 0.1132, disc_weight 0.4000, disc_adaptive_weight 6.8048, d_loss 0.4086, logits_real -0.1167, logits_fake -0.1125,
Train Epoch: [2/50] Iters:[620/1093] gen_loss 0.9166, rec_loss 0.0122, lpips_loss 0.1484, g_loss 0.1123, disc_weight 0.4000, disc_adaptive_weight 6.7327, d_loss 0.4085, logits_real -0.1160, logits_fake -0.1121,
Train Epoch: [2/50] Iters:[630/1093] gen_loss 0.9528, rec_loss 0.0122, lpips_loss 0.1486, g_loss 0.1116, disc_weight 0.4000, disc_adaptive_weight 7.0905, d_loss 0.4084, logits_real -0.1155, logits_fake -0.1116,
Train Epoch: [2/50] Iters:[640/1093] gen_loss 0.9113, rec_loss 0.0122, lpips_loss 0.1487, g_loss 0.1111, disc_weight 0.4000, disc_adaptive_weight 6.7516, d_loss 0.4084, logits_real -0.1150, logits_fake -0.1110,
Train Epoch: [2/50] Iters:[650/1093] gen_loss 0.9189, rec_loss 0.0123, lpips_loss 0.1491, g_loss 0.1105, disc_weight 0.4000, disc_adaptive_weight 6.8567, d_loss 0.4084, logits_real -0.1146, logits_fake -0.1104,
Train Epoch: [2/50] Iters:[660/1093] gen_loss 0.8955, rec_loss 0.0122, lpips_loss 0.1486, g_loss 0.1100, disc_weight 0.4000, disc_adaptive_weight 6.6778, d_loss 0.4083, logits_real -0.1141, logits_fake -0.1099,
Train Epoch: [2/50] Iters:[670/1093] gen_loss 0.8299, rec_loss 0.0122, lpips_loss 0.1484, g_loss 0.1098, disc_weight 0.4000, disc_adaptive_weight 6.0967, d_loss 0.4082, logits_real -0.1137, logits_fake -0.1097,
Train Epoch: [2/50] Iters:[680/1093] gen_loss 0.8082, rec_loss 0.0122, lpips_loss 0.1485, g_loss 0.1096, disc_weight 0.4000, disc_adaptive_weight 5.9114, d_loss 0.4080, logits_real -0.1134, logits_fake -0.1095,
Train Epoch: [2/50] Iters:[690/1093] gen_loss 0.8354, rec_loss 0.0123, lpips_loss 0.1487, g_loss 0.1095, disc_weight 0.4000, disc_adaptive_weight 6.1640, d_loss 0.4079, logits_real -0.1133, logits_fake -0.1095,
Train Epoch: [2/50] Iters:[700/1093] gen_loss 0.8098, rec_loss 0.0123, lpips_loss 0.1484, g_loss 0.1095, disc_weight 0.4000, disc_adaptive_weight 5.9283, d_loss 0.4078, logits_real -0.1131, logits_fake -0.1095,
Train Epoch: [2/50] Iters:[710/1093] gen_loss 0.8547, rec_loss 0.0124, lpips_loss 0.1485, g_loss 0.1094, disc_weight 0.4000, disc_adaptive_weight 6.3406, d_loss 0.4077, logits_real -0.1130, logits_fake -0.1095,
Train Epoch: [2/50] Iters:[720/1093] gen_loss 0.9093, rec_loss 0.0126, lpips_loss 0.1486, g_loss 0.1091, disc_weight 0.4000, disc_adaptive_weight 6.8627, d_loss 0.4078, logits_real -0.1127, logits_fake -0.1091,
Train Epoch: [2/50] Iters:[730/1093] gen_loss 0.9291, rec_loss 0.0125, lpips_loss 0.1484, g_loss 0.1086, disc_weight 0.4000, disc_adaptive_weight 7.0755, d_loss 0.4077, logits_real -0.1122, logits_fake -0.1085,
Train Epoch: [2/50] Iters:[740/1093] gen_loss 0.9293, rec_loss 0.0125, lpips_loss 0.1483, g_loss 0.1080, disc_weight 0.4000, disc_adaptive_weight 7.1166, d_loss 0.4076, logits_real -0.1116, logits_fake -0.1079,
Train Epoch: [2/50] Iters:[750/1093] gen_loss 0.9327, rec_loss 0.0123, lpips_loss 0.1478, g_loss 0.1074, disc_weight 0.4000, disc_adaptive_weight 7.1899, d_loss 0.4075, logits_real -0.1111, logits_fake -0.1073,
Train Epoch: [2/50] Iters:[760/1093] gen_loss 0.9165, rec_loss 0.0121, lpips_loss 0.1474, g_loss 0.1069, disc_weight 0.4000, disc_adaptive_weight 7.0768, d_loss 0.4074, logits_real -0.1106, logits_fake -0.1069,
Train Epoch: [2/50] Iters:[770/1093] gen_loss 0.8733, rec_loss 0.0120, lpips_loss 0.1471, g_loss 0.1064, disc_weight 0.4000, disc_adaptive_weight 6.7049, d_loss 0.4073, logits_real -0.1100, logits_fake -0.1063,
Train Epoch: [2/50] Iters:[780/1093] gen_loss 0.9178, rec_loss 0.0120, lpips_loss 0.1466, g_loss 0.1058, disc_weight 0.4000, disc_adaptive_weight 7.1757, d_loss 0.4072, logits_real -0.1094, logits_fake -0.1058,
Train Epoch: [2/50] Iters:[790/1093] gen_loss 0.9673, rec_loss 0.0121, lpips_loss 0.1469, g_loss 0.1052, disc_weight 0.4000, disc_adaptive_weight 7.6923, d_loss 0.4072, logits_real -0.1087, logits_fake -0.1052,
Train Epoch: [2/50] Iters:[800/1093] gen_loss 1.0124, rec_loss 0.0124, lpips_loss 0.1477, g_loss 0.1048, disc_weight 0.4000, disc_adaptive_weight 8.1371, d_loss 0.4071, logits_real -0.1081, logits_fake -0.1048,
Train Epoch: [2/50] Iters:[810/1093] gen_loss 0.9963, rec_loss 0.0127, lpips_loss 0.1489, g_loss 0.1041, disc_weight 0.4000, disc_adaptive_weight 8.0078, d_loss 0.4071, logits_real -0.1073, logits_fake -0.1040,
Train Epoch: [2/50] Iters:[820/1093] gen_loss 1.0089, rec_loss 0.0126, lpips_loss 0.1483, g_loss 0.1036, disc_weight 0.4000, disc_adaptive_weight 8.1629, d_loss 0.4071, logits_real -0.1070, logits_fake -0.1036,
Train Epoch: [2/50] Iters:[830/1093] gen_loss 0.9214, rec_loss 0.0126, lpips_loss 0.1488, g_loss 0.1032, disc_weight 0.4000, disc_adaptive_weight 7.3406, d_loss 0.4070, logits_real -0.1068, logits_fake -0.1031,
Train Epoch: [2/50] Iters:[840/1093] gen_loss 0.8430, rec_loss 0.0124, lpips_loss 0.1481, g_loss 0.1030, disc_weight 0.4000, disc_adaptive_weight 6.6064, d_loss 0.4070, logits_real -0.1066, logits_fake -0.1028,
Train Epoch: [2/50] Iters:[850/1093] gen_loss 0.7727, rec_loss 0.0122, lpips_loss 0.1477, g_loss 0.1023, disc_weight 0.4000, disc_adaptive_weight 5.9795, d_loss 0.4069, logits_real -0.1061, logits_fake -0.1023,
Train Epoch: [2/50] Iters:[860/1093] gen_loss 0.7480, rec_loss 0.0120, lpips_loss 0.1462, g_loss 0.1019, disc_weight 0.4000, disc_adaptive_weight 5.7835, d_loss 0.4068, logits_real -0.1058, logits_fake -0.1021,
